0	2.640959
1	2.639289
2	2.637615
3	2.635936
4	2.634249
5	2.632549
6	2.630836
7	2.629107
8	2.627363
9	2.625603
10	2.623826
11	2.622029
12	2.620214
13	2.618387
14	2.616559
15	2.614746
16	2.612964
17	2.611229
18	2.609547
19	2.607922
20	2.606356
21	2.604850
22	2.603400
23	2.602004
24	2.600651
25	2.599331
26	2.598034
27	2.596751
28	2.595476
29	2.594209
30	2.592952
31	2.591713
32	2.590496
33	2.589310
34	2.588165
35	2.587073
36	2.586047
37	2.585097
38	2.584230
39	2.583447
40	2.582746
41	2.582125
42	2.581583
43	2.581119
44	2.580733
45	2.580424
46	2.580192
47	2.580037
48	2.579960
49	2.579962
50	2.580045
51	2.580212
52	2.580463
53	2.580802
54	2.581231
55	2.581754
56	2.582375
57	2.583094
58	2.583911
59	2.584820
60	2.585816
61	2.586893
62	2.588046
63	2.589271
64	2.590561
65	2.591907
66	2.593303
67	2.594748
68	2.596245
69	2.597805
70	2.599438
71	2.601157
72	2.602973
73	2.604893
74	2.606925
75	2.609077
76	2.611360
77	2.613780
78	2.616338
79	2.619020
80	2.621799
81	2.624648
82	2.627543
83	2.630467
84	2.633412
85	2.636369
86	2.639331
87	2.642290
88	2.645239
89	2.648178
90	2.651118
91	2.654075
92	2.657066
93	2.660099
94	2.663176
95	2.666296
96	2.669459
97	2.672669
98	2.675933
99	2.679260
100	2.682651
101	2.686100
102	2.689593
103	2.693114
104	2.696651
105	2.700202
106	2.703765
107	2.707331
108	2.710883
109	2.714396
110	2.717847
111	2.721221
112	2.724514
113	2.727724
114	2.730854
115	2.733904
116	2.736871
117	2.739754
118	2.742560
119	2.745302
120	2.748003
121	2.750680
122	2.753347
123	2.756009
124	2.758666
125	2.761318
126	2.763961
127	2.766591
128	2.769197
129	2.771757
130	2.774244
131	2.776622
132	2.778862
133	2.780950
134	2.782881
135	2.784660
136	2.786294
137	2.787786
138	2.789142
139	2.790369
140	2.791475
141	2.792470
142	2.793362
143	2.794155
144	2.794847
145	2.795436
146	2.795915
147	2.796281
148	2.796528
149	2.796655
150	2.796660
151	2.796542
152	2.796300
153	2.795939
154	2.795460
155	2.794868
156	2.794160
157	2.793338
158	2.792403
159	2.791359
160	2.790213
161	2.788972
162	2.787639
163	2.786214
164	2.784691
165	2.783066
166	2.781337
167	2.779504
168	2.777567
169	2.775520
170	2.773350
171	2.771043
172	2.768586
173	2.765975
174	2.763226
175	2.760365
176	2.757424
177	2.754433
178	2.751412
179	2.748378
180	2.745352
181	2.742353
182	2.739400
183	2.736496
184	2.733634
185	2.730794
186	2.727953
187	2.725089
188	2.722186
189	2.719238
190	2.716242
191	2.713200
192	2.710107
193	2.706956
194	2.703751
195	2.700501
196	2.697227
197	2.693950
198	2.690686
199	2.687446
200	2.684229
201	2.681041
202	2.677886
203	2.674781
204	2.671744
205	2.668794
206	2.665945
207	2.663200
208	2.660562
209	2.658034
210	2.655617
211	2.653315
212	2.651120
213	2.649023
214	2.647006
215	2.645055
216	2.643155
217	2.641298
218	2.639481
219	2.637706
220	2.635974
221	2.634290
222	2.632659
223	2.631096
224	2.629621
225	2.628253
226	2.627009
227	2.625896
228	2.624913
229	2.624056
230	2.623320
231	2.622698
232	2.622186
233	2.621781
234	2.621480
235	2.621279
236	2.621176
237	2.621172
238	2.621269
239	2.621470
240	2.621775
241	2.622186
242	2.622703
243	2.623326
244	2.624055
245	2.624889
246	2.625823
247	2.626852
248	2.627964
249	2.629153
250	2.630411
251	2.631736
252	2.633126
253	2.634578
254	2.636085
255	2.637641
256	2.639241
257	2.640882
258	2.642567
259	2.644299
260	2.646081
261	2.647914
262	2.649796
263	2.651729
264	2.653714
265	2.655758
266	2.657865
267	2.660035
268	2.662264
269	2.664544
270	2.666868
271	2.669225
272	2.671603
273	2.673989
274	2.676365
275	2.678711
276	2.681005
277	2.683229
278	2.685372
279	2.687432
280	2.689412
281	2.691319
282	2.693157
283	2.694930
284	2.696644
285	2.698308
286	2.699934
287	2.701532
288	2.703111
289	2.704676
290	2.706226
291	2.707753
292	2.709249
293	2.710703
294	2.712105
295	2.713447
296	2.714718
297	2.715906
298	2.717002
299	2.718000
300	2.718897
301	2.719692
302	2.720387
303	2.720987
304	2.721491
305	2.721903
306	2.722222
307	2.722452
308	2.722593
309	2.722645
310	2.722608
311	2.722483
312	2.722268
313	2.721961
314	2.721561
315	2.721066
316	2.720475
317	2.719789
318	2.719007
319	2.718132
320	2.717173
321	2.716137
322	2.715035
323	2.713880
324	2.712681
325	2.711448
326	2.710185
327	2.708894
328	2.707573
329	2.706219
330	2.704824
331	2.703382
332	2.701885
333	2.700324
334	2.698692
335	2.696980
336	2.695185
337	2.693305
338	2.691344
339	2.689314
340	2.687226
341	2.685095
342	2.682935
343	2.680758
344	2.678574
345	2.676391
346	2.674219
347	2.672064
348	2.669931
349	2.667824
350	2.665742
351	2.663686
352	2.661657
353	2.659657
354	2.657690
355	2.655757
356	2.653858
357	2.651988
358	2.650141
359	2.648309
360	2.646489
361	2.644673
362	2.642860
363	2.641049
364	2.639239
365	2.637432
366	2.635630
367	2.633844
368	2.632089
369	2.630383
370	2.628747
371	2.627193
372	2.625731
373	2.624367
374	2.623101
375	2.621933
376	2.620862
377	2.619882
378	2.618989
379	2.618176
380	2.617439
381	2.616773
382	2.616174
383	2.615644
384	2.615181
385	2.614789
386	2.614469
387	2.614225
388	2.614058
389	2.613972
390	2.613968
391	2.614046
392	2.614206
393	2.614444
394	2.614761
395	2.615151
396	2.615614
397	2.616148
398	2.616749
399	2.617418
400	2.618153
401	2.618956
402	2.619830
403	2.620777
404	2.621801
405	2.622903
406	2.624086
407	2.625350
408	2.626697
409	2.628128
410	2.629644
411	2.631245
412	2.632925
413	2.634673
414	2.636482
415	2.638341
416	2.640242
417	2.642176
418	2.644135
419	2.646107
420	2.648082
421	2.650051
422	2.652008
423	2.653948
424	2.655874
425	2.657787
426	2.659691
427	2.661589
428	2.663481
429	2.665375
430	2.667276
431	2.669190
432	2.671126
433	2.673084
434	2.675062
435	2.677056
436	2.679057
437	2.681053
438	2.683034
439	2.684986
440	2.686896
441	2.688748
442	2.690524
443	2.692213
444	2.693808
445	2.695307
446	2.696710
447	2.698019
448	2.699234
449	2.700356
450	2.701385
451	2.702322
452	2.703169
453	2.703926
454	2.704592
455	2.705167
456	2.705646
457	2.706027
458	2.706306
459	2.706478
460	2.706541
461	2.706489
462	2.706320
463	2.706030
464	2.705619
465	2.705088
466	2.704439
467	2.703676
468	2.702802
469	2.701822
470	2.700739
471	2.699557
472	2.698277
473	2.696895
474	2.695405
475	2.693794
476	2.692053
477	2.690166
478	2.688123
479	2.685911
480	2.683518
481	2.680938
482	2.678165
483	2.675206
484	2.672076
485	2.668799
486	2.665407
487	2.661931
488	2.658393
489	2.654810
490	2.651194
491	2.647551
492	2.643884
493	2.640191
494	2.636466
495	2.632695
496	2.628867
497	2.624968
498	2.620985
499	2.616914
500	2.612751
501	2.608497
502	2.604152
503	2.599714
504	2.595179
505	2.590548
506	2.585824
507	2.581016
508	2.576133
509	2.571189
510	2.566202
511	2.561189
512	2.556180
513	2.551207
514	2.546308
515	2.541522
516	2.536877
517	2.532391
518	2.528068
519	2.523905
520	2.519898
521	2.516037
522	2.512311
523	2.508705
524	2.505202
525	2.501786
526	2.498446
527	2.495173
528	2.491966
529	2.488834
530	2.485792
531	2.482859
532	2.480055
533	2.477403
534	2.474926
535	2.472648
536	2.470587
537	2.468755
538	2.467160
539	2.465804
540	2.464686
541	2.463800
542	2.463145
543	2.462714
544	2.462505
545	2.462515
546	2.462742
547	2.463188
548	2.463854
549	2.464743
550	2.465861
551	2.467211
552	2.468797
553	2.470622
554	2.472686
555	2.474987
556	2.477514
557	2.480253
558	2.483182
559	2.486277
560	2.489513
561	2.492867
562	2.496320
563	2.499856
564	2.503464
565	2.507137
566	2.510874
567	2.514680
568	2.518566
569	2.522542
570	2.526623
571	2.530820
572	2.535148
573	2.539618
574	2.544240
575	2.549021
576	2.553962
577	2.559060
578	2.564298
579	2.569655
580	2.575101
581	2.580604
582	2.586133
583	2.591653
584	2.597131
585	2.602534
586	2.607837
587	2.613028
588	2.618101
589	2.623061
590	2.627916
591	2.632679
592	2.637362
593	2.641979
594	2.646544
595	2.651074
